,ID,Name,Sex,Age,Height,Weight
8228,4537,LaDonna M. Antoine (-Watkins),F,21.0,168.0,61.0
8229,4537,LaDonna M. Antoine (-Watkins),F,21.0,168.0,61.0
8230,4537,LaDonna M. Antoine (-Watkins),F,25.0,168.0,61.0
8231,4537,LaDonna M. Antoine (-Watkins),F,25.0,168.0,61.0
8232,4538,"Matthew ""Matt"" Antoine",M,28.0,190.0,84.0
8233,4539,Roger Antoine,M,35.0,187.0,82.0
8234,4539,Roger Antoine,M,39.0,187.0,82.0
8235,4540,Jan Antolek,M,23.0,179.0,73.0
8236,4540,Jan Antolek,M,23.0,179.0,73.0
8237,4541,Ral A. Antoli,M,,,
8238,4541,Ral A. Antoli,M,,,
8239,4542,Cristina Antoln Fernndez,F,22.0,160.0,47.0
8240,4542,Cristina Antoln Fernndez,F,22.0,160.0,47.0
8241,4543,Abel Antn Rodrigo,M,25.0,178.0,61.0
8242,4543,Abel Antn Rodrigo,M,29.0,178.0,61.0
8243,4543,Abel Antn Rodrigo,M,33.0,178.0,61.0
8244,4543,Abel Antn Rodrigo,M,37.0,178.0,61.0
8245,4544,Adina Anton,F,19.0,172.0,58.0
8246,4545,Eleuterio Antn Palacios,M,30.0,177.0,61.0
8247,4546,Franz Anton,M,26.0,173.0,70.0
8248,4547,Jean-Paul Anton,M,20.0,165.0,57.0
8249,4548,Nstor F. Antn Giudice,M,,,
8250,4549,Stavroula Antonakou,F,26.0,170.0,57.0
8251,4550,Franco Antonelli,M,26.0,173.0,72.0
8252,4551,Mariano Antonelli,M,27.0,169.0,72.0
8253,4552,"Cosimo ""Nino"" Antonelli",M,31.0,,
8254,4553,Vinicius Biagi Antonelli,M,26.0,183.0,82.0
8255,4554,Oleg Vladimirovich Antonenko,M,26.0,187.0,91.0
8256,4554,Oleg Vladimirovich Antonenko,M,30.0,187.0,91.0
8257,4554,Oleg Vladimirovich Antonenko,M,38.0,187.0,91.0
8258,4555,Constantin Antonescu,M,33.0,165.0,69.0
8259,4555,Constantin Antonescu,M,33.0,165.0,69.0
8260,4555,Constantin Antonescu,M,33.0,165.0,69.0
8261,4555,Constantin Antonescu,M,37.0,165.0,69.0
8262,4556,Constantin Antoniades,M,32.0,,
8263,4556,Constantin Antoniades,M,32.0,,
8264,4556,Constantin Antoniades,M,32.0,,
8265,4556,Constantin Antoniades,M,45.0,,
8266,4557,Dimitrios Antoniadis,M,24.0,180.0,69.0
8267,4558,"Nikolaos ""Nikos"" Antoniadis",M,33.0,172.0,80.0
8268,4559,Stavros Antoniadis,M,,,
8269,4560,S. Antonidas,M,,,
8270,4561,Peter Thomas Antonie,M,30.0,183.0,82.0
8271,4561,Peter Thomas Antonie,M,34.0,183.0,82.0
8272,4561,Peter Thomas Antonie,M,38.0,183.0,82.0
8273,4562,Francine Antonietti,F,41.0,175.0,56.0
8274,4562,Francine Antonietti,F,41.0,175.0,56.0
8275,4563,Micha Antoniewicz (-Woysym),M,30.0,,
8276,4563,Micha Antoniewicz (-Woysym),M,30.0,,
8277,4563,Micha Antoniewicz (-Woysym),M,30.0,,
8278,4563,Micha Antoniewicz (-Woysym),M,30.0,,
8279,4564,Edvard Antonijevi,M,25.0,,
8280,4564,Edvard Antonijevi,M,25.0,,
8281,4564,Edvard Antonijevi,M,25.0,,
8282,4564,Edvard Antonijevi,M,25.0,,
8283,4564,Edvard Antonijevi,M,25.0,,
8284,4564,Edvard Antonijevi,M,25.0,,
8285,4564,Edvard Antonijevi,M,25.0,,
8286,4565,Manuel Andr Antonio,M,23.0,177.0,69.0
8287,4566,Nils Antonio,M,33.0,177.0,68.0
8288,4567,Francesco Antonioli,M,22.0,188.0,77.0
8289,4568,Michele Antonioli,M,21.0,171.0,69.0
8290,4568,Michele Antonioli,M,21.0,171.0,69.0
8291,4568,Michele Antonioli,M,25.0,171.0,69.0
8292,4569,Mariela Andrea Antoniska Arrondo,F,25.0,170.0,70.0
8293,4569,Mariela Andrea Antoniska Arrondo,F,29.0,170.0,70.0
8294,4570,"Alexander ""Alex"" Antonitsch",M,22.0,188.0,85.0
8295,4570,"Alexander ""Alex"" Antonitsch",M,22.0,188.0,85.0
8296,4571,Anastasios Antonopoulos,M,,,
8297,4572,Apostolos Antonopoulos,M,21.0,191.0,86.0
8298,4573,Anatoly Antonov,M,,,
8299,4574,Nikolay Yakimov Antonov,M,23.0,182.0,80.0
8300,4575,Oleg Antonov,M,28.0,198.0,88.0
8301,4576,Raychin Antonov,M,24.0,196.0,82.0
8302,4576,Raychin Antonov,M,24.0,196.0,82.0
8303,4577,Semyon Sergeyevich Antonov,M,23.0,202.0,97.0
8304,4578,Serhiy Antonov,M,35.0,185.0,92.0
8305,4578,Serhiy Antonov,M,35.0,185.0,92.0
8306,4579,Vladislav Nikolayevich Antonov,M,22.0,179.0,80.0
8307,4579,Vladislav Nikolayevich Antonov,M,22.0,179.0,80.0
8308,4580,Vladislav Yuryevich Antonov,M,25.0,164.0,54.0
8309,4581,Yaroslav Viktorovich Antonov,M,25.0,198.0,95.0
8310,4582,Aleksandra Ivanovna Antonova,F,20.0,170.0,55.0
8311,4583,Aleksandra Viktorovna Antonova,F,28.0,160.0,58.0
8312,4584,Diana Ivanovna Antonova,F,19.0,168.0,50.0
8313,4585,Olena Anatolivna Antonova,F,24.0,180.0,95.0
8314,4585,Olena Anatolivna Antonova,F,28.0,180.0,95.0
8315,4585,Olena Anatolivna Antonova,F,32.0,180.0,95.0
8316,4585,Olena Anatolivna Antonova,F,36.0,180.0,95.0
8317,4586,Yelena Anatolyevna Antonova,F,21.0,173.0,62.0
8318,4587,Yelena Petrovna Antonova,F,23.0,180.0,78.0
8319,4588,Izabella Antonowicz-Szuszkiewicz,F,22.0,160.0,63.0
8320,4588,Izabella Antonowicz-Szuszkiewicz,F,26.0,160.0,63.0
8321,4588,Izabella Antonowicz-Szuszkiewicz,F,30.0,160.0,63.0
8322,4589,Heiko Antons,M,20.0,184.0,73.0
8323,4590,Hans Bertil Augustin Antonsson,M,27.0,187.0,100.0
8324,4590,Hans Bertil Augustin Antonsson,M,30.0,187.0,100.0
8325,4590,Hans Bertil Augustin Antonsson,M,35.0,187.0,100.0
8326,4590,Hans Bertil Augustin Antonsson,M,39.0,187.0,100.0
8327,4591,Hans Yngve Antonsson,M,25.0,179.0,79.0
8328,4592,Jan-Eric Antonsson,M,30.0,183.0,84.0
8329,4592,Jan-Eric Antonsson,M,34.0,183.0,84.0
8330,4593,Yekaterina Anatolyevna Antonyuk,F,23.0,174.0,61.0
8331,4593,Yekaterina Anatolyevna Antonyuk,F,23.0,174.0,61.0
8332,4594,Alex Antor Seignourel,M,22.0,187.0,85.0
8333,4594,Alex Antor Seignourel,M,22.0,187.0,85.0
8334,4594,Alex Antor Seignourel,M,26.0,187.0,85.0
8335,4594,Alex Antor Seignourel,M,26.0,187.0,85.0
8336,4594,Alex Antor Seignourel,M,26.0,187.0,85.0
8337,4594,Alex Antor Seignourel,M,26.0,187.0,85.0
8338,4595,Mihly Antos,M,,,
8339,4596,Vclav Anto,M,19.0,,
8340,4596,Vclav Anto,M,19.0,,
8341,4596,Vclav Anto,M,19.0,,
8342,4596,Vclav Anto,M,23.0,,
8343,4596,Vclav Anto,M,23.0,,
8344,4597,Tatyana Andreyevna Antoshina,F,29.0,174.0,55.0
8345,4597,Tatyana Andreyevna Antoshina,F,29.0,174.0,55.0
8346,4598,Jitka Antoov,F,21.0,175.0,73.0
8347,4598,Jitka Antoov,F,25.0,175.0,73.0
8348,4599,Lenka Antoov,F,20.0,177.0,70.0
8349,4599,Lenka Antoov,F,24.0,177.0,70.0
8350,4600,Andrey Mikhaylovich Antropov,M,25.0,178.0,72.0
8351,4600,Andrey Mikhaylovich Antropov,M,29.0,178.0,72.0
8352,4600,Andrey Mikhaylovich Antropov,M,29.0,178.0,72.0
8353,4601,"Nikolay Aleksandrovich ""Nik"" Antropov",M,25.0,197.0,104.0
8354,4602,Oegs Antropovs,M,20.0,193.0,83.0
8355,4603,Aleksander Antson,M,24.0,172.0,65.0
8356,4604,Ants Antson,M,25.0,184.0,84.0
8357,4604,Ants Antson,M,25.0,184.0,84.0
8358,4604,Ants Antson,M,29.0,184.0,84.0
8359,4605,Maryna Mykolavna Antsybor,F,22.0,160.0,52.0
8360,4605,Maryna Mykolavna Antsybor,F,22.0,160.0,52.0
8361,4605,Maryna Mykolavna Antsybor,F,22.0,160.0,52.0
8362,4605,Maryna Mykolavna Antsybor,F,22.0,160.0,52.0
8363,4605,Maryna Mykolavna Antsybor,F,26.0,160.0,52.0
8364,4605,Maryna Mykolavna Antsybor,F,26.0,160.0,52.0
8365,4605,Maryna Mykolavna Antsybor,F,26.0,160.0,52.0
8366,4605,Maryna Mykolavna Antsybor,F,26.0,160.0,52.0
8367,4606,Miika Matias Antti-Roiko,M,23.0,174.0,94.0
8368,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32.0,167.0,64.0
8369,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,36.0,167.0,64.0
8370,4608,Kaarlo Erkki Kustavi Anttinen (Andersin-),M,41.0,180.0,77.0
8371,4608,Kaarlo Erkki Kustavi Anttinen (Andersin-),M,41.0,180.0,77.0
8372,4609,Andr Antunes,M,37.0,168.0,80.0
8373,4609,Andr Antunes,M,49.0,168.0,80.0
8374,4609,Andr Antunes,M,49.0,168.0,80.0
8375,4610,Sara Antunes,F,21.0,162.0,50.0
8376,4610,Sara Antunes,F,21.0,162.0,50.0
8377,4611,Duan Antunovi,M,25.0,190.0,91.0
8378,4611,Duan Antunovi,M,29.0,190.0,91.0
8379,4612,Micha Antuszewicz,M,42.0,166.0,72.0
8380,4613,Nataliya Nikolayevna Antyukh,F,23.0,182.0,69.0
8381,4613,Nataliya Nikolayevna Antyukh,F,23.0,182.0,69.0
8382,4613,Nataliya Nikolayevna Antyukh,F,31.0,182.0,69.0
8383,4613,Nataliya Nikolayevna Antyukh,F,31.0,182.0,69.0
8384,4614,Mohamad Khairul Anuar,M,20.0,171.0,75.0
8385,4614,Mohamad Khairul Anuar,M,20.0,171.0,75.0
8386,4614,Mohamad Khairul Anuar,M,24.0,171.0,75.0
8387,4614,Mohamad Khairul Anuar,M,24.0,171.0,75.0
8388,4615,Andrey Anufriyenko,M,23.0,178.0,80.0
8389,4615,Andrey Anufriyenko,M,23.0,178.0,80.0
8390,4615,Andrey Anufriyenko,M,23.0,178.0,80.0
8391,4615,Andrey Anufriyenko,M,27.0,178.0,80.0
8392,4615,Andrey Anufriyenko,M,27.0,178.0,80.0
8393,4616,Nataliya Valeryevna Anufriyenko,F,23.0,173.0,63.0
8394,4617,Aleksandr Aleksandrovich Anufriyev,M,26.0,167.0,63.0
8395,4617,Aleksandr Aleksandrovich Anufriyev,M,26.0,167.0,63.0
8396,4618,Nnamdi Lucky Anusim,M,28.0,175.0,71.0
8397,4619,Abolfazl Anvari,M,30.0,195.0,105.0
8398,4619,Abolfazl Anvari,M,34.0,195.0,105.0
8399,4620,Manuela Anwander,F,22.0,164.0,67.0
8400,4621,Jermin Anwar,F,17.0,161.0,49.0
8401,4622,Mohamed Sameh Anwar,M,27.0,,
8402,4623,Mostafa Anwar,M,22.0,172.0,70.0
8403,4623,Mostafa Anwar,M,22.0,172.0,70.0
8404,4624,Muhammad Anwar,M,29.0,183.0,74.0
8405,4625,Rashid Mian Anwar,M,26.0,,
8406,4626,Saeed Anwar,M,20.0,170.0,71.0
8407,4626,Saeed Anwar,M,24.0,170.0,71.0
8408,4626,Saeed Anwar,M,28.0,170.0,71.0
8409,4627,Shehzana Anwar,F,26.0,160.0,55.0
8410,4628,Mohammad Daoud Anwary,M,22.0,,
8411,4629,Youssef Anwer,M,28.0,170.0,55.0
8412,4630,Charlemagne Anyamah,M,30.0,182.0,83.0
8413,4631,Myron Anyfantakis,M,20.0,175.0,80.0
8414,4632,Justina Anyiam,F,19.0,,
8415,4633,David Anyim,M,27.0,,
8416,4634,Yelena Fyodorovna Anyushina,F,22.0,,
8417,4634,Yelena Fyodorovna Anyushina,F,22.0,,
8418,4635,Stefano Anzi,M,22.0,178.0,70.0
8419,4636,John A. Anzrah,M,29.0,176.0,70.0
8420,4636,John A. Anzrah,M,29.0,176.0,70.0
8421,4637,Marija Anzulovi,F,31.0,178.0,65.0
8422,4638,Aleksandar Aneli,M,23.0,,
8423,4639,Ao Changrong,M,25.0,173.0,71.0
8424,4640,Talimeren Ao,M,30.0,178.0,
8425,4641,Ao Tegen,M,21.0,181.0,90.0
8426,4642,Chamleunesouk Ao-Oudomphonh,M,25.0,168.0,51.0
8427,4643,Kumao Aochi,M,21.0,172.0,60.0
8428,4644,Seiji Aochi,M,25.0,167.0,66.0
8429,4644,Seiji Aochi,M,29.0,167.0,66.0
8430,4645,Ai Aoki,F,23.0,173.0,59.0
8431,4646,Chika Aoki,F,26.0,158.0,54.0
8432,4647,Fumiko Aoki,F,25.0,158.0,52.0
8433,4647,Fumiko Aoki,F,25.0,158.0,52.0
8434,4647,Fumiko Aoki,F,25.0,158.0,52.0
8435,4647,Fumiko Aoki,F,25.0,158.0,52.0
8436,4647,Fumiko Aoki,F,25.0,158.0,52.0
8437,4647,Fumiko Aoki,F,27.0,158.0,52.0
8438,4647,Fumiko Aoki,F,27.0,158.0,52.0
8439,4647,Fumiko Aoki,F,27.0,158.0,52.0
8440,4647,Fumiko Aoki,F,27.0,158.0,52.0
8441,4647,Fumiko Aoki,F,31.0,158.0,52.0
8442,4647,Fumiko Aoki,F,31.0,158.0,52.0
8443,4647,Fumiko Aoki,F,31.0,158.0,52.0
8444,4647,Fumiko Aoki,F,31.0,158.0,52.0
8445,4648,Kanae Aoki,F,28.0,165.0,60.0
8446,4649,Masanori Aoki,M,24.0,168.0,60.0
8447,4649,Masanori Aoki,M,24.0,168.0,60.0
8448,4650,Masayo Aoki,F,16.0,,
8449,4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0
8450,4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0
8451,4651,Mayumi Aoki (-Nishiguti),F,19.0,164.0,63.0
8452,4652,Norichika Aoki,M,26.0,175.0,80.0
8453,4653,Sayaka Aoki,F,21.0,162.0,50.0
8454,4654,Tomomi Aoki,F,21.0,164.0,55.0
8455,4655,Yukiyoshi Aoki,M,17.0,,
8456,4655,Yukiyoshi Aoki,M,22.0,,
8457,4656,Mohamed Aomar,M,,166.0,59.0
8458,4656,Mohamed Aomar,M,,166.0,59.0
8459,4657,Noboru Aomi,M,21.0,180.0,80.0
8460,4658,Ryo Aono,M,19.0,166.0,60.0
8461,4658,Ryo Aono,M,23.0,166.0,60.0
8462,4659,Reiko Aonuma (-Fujisawa),F,22.0,181.0,73.0
8463,4660,Shinji Aoto,M,21.0,178.0,73.0
8464,4660,Shinji Aoto,M,25.0,178.0,73.0
8465,4660,Shinji Aoto,M,25.0,178.0,73.0
8466,4660,Shinji Aoto,M,30.0,178.0,73.0
8467,4661,Redouane Aouachria,M,26.0,,
8468,4662,Zouhair Aouad,M,27.0,175.0,69.0
8469,4663,Fatima Aouam,F,28.0,165.0,50.0
8470,4663,Fatima Aouam,F,28.0,165.0,50.0
8471,4664,Moussa Aouanouk,M,28.0,173.0,62.0
8472,4664,Moussa Aouanouk,M,32.0,173.0,62.0
8473,4665,Ibrahim Aoudou,M,28.0,185.0,85.0
8474,4666,Patrice Aouissi,M,26.0,192.0,81.0
8475,4667,Sad Aouita,M,24.0,175.0,58.0
8476,4667,Sad Aouita,M,28.0,175.0,58.0
8477,4667,Sad Aouita,M,28.0,175.0,58.0
8478,4668,Joseph Aoun,M,30.0,164.0,70.0
8479,4669,Tarek Aouni,M,25.0,,
8480,4670,Ayari Aoyama,F,14.0,152.0,42.0
8481,4670,Ayari Aoyama,F,14.0,152.0,42.0
8482,4671,Shigeru Aoyama,M,23.0,187.0,71.0
8483,4672,Toru Aoyanagi,M,19.0,167.0,65.0
8484,4672,Toru Aoyanagi,M,19.0,167.0,65.0
8485,4672,Toru Aoyanagi,M,19.0,167.0,65.0
8486,4672,Toru Aoyanagi,M,23.0,167.0,65.0
8487,4672,Toru Aoyanagi,M,25.0,167.0,65.0
8488,4672,Toru Aoyanagi,M,25.0,167.0,65.0
8489,4672,Toru Aoyanagi,M,29.0,167.0,65.0
8490,4673,Oleksandr Valentynovych Apaichev,M,26.0,187.0,90.0
8491,4674,Eref Apak,M,22.0,184.0,120.0
8492,4674,Eref Apak,M,26.0,184.0,120.0
8493,4674,Eref Apak,M,30.0,184.0,120.0
8494,4674,Eref Apak,M,34.0,184.0,120.0
8495,4675,Nikolay Sergeyevich Apalikov,M,29.0,203.0,105.0
8496,4676,Onyekachi Apam,M,21.0,180.0,79.0
8497,4677,Dmitry Borisovich Apanasenko,M,21.0,192.0,86.0
8498,4677,Dmitry Borisovich Apanasenko,M,25.0,192.0,86.0
8499,4677,Dmitry Borisovich Apanasenko,M,29.0,192.0,86.0
8500,4678,Aleksandr Viktorovich Apanasenok,M,23.0,192.0,93.0
8501,4679,Aleksandra Apanovich (-Klementyeva),F,18.0,170.0,65.0
8502,4680,Jos Aparecido Aparecido dos Santos,M,21.0,201.0,88.0
8503,4680,Jos Aparecido Aparecido dos Santos,M,25.0,201.0,88.0
8504,4681,Jaime Aparicio Rodewalt ,M,18.0,170.0,63.0
8505,4681,Jaime Aparicio Rodewalt ,M,18.0,170.0,63.0
8506,4681,Jaime Aparicio Rodewalt ,M,27.0,170.0,63.0
8507,4681,Jaime Aparicio Rodewalt ,M,27.0,170.0,63.0
8508,4681,Jaime Aparicio Rodewalt ,M,27.0,170.0,63.0
8509,4682,Aiva Aparjode,F,28.0,177.0,74.0
8510,4683,Jen Apthy,M,,,
8511,4683,Jen Apthy,M,,,
8512,4683,Jen Apthy,M,,,
8513,4683,Jen Apthy,M,,,
8514,4683,Jen Apthy,M,,,
8515,4684,Maurice Apeang,M,20.0,164.0,57.0
8516,4685,Katrin Apel,F,24.0,172.0,62.0
8517,4685,Katrin Apel,F,24.0,172.0,62.0
8518,4685,Katrin Apel,F,28.0,172.0,62.0
8519,4685,Katrin Apel,F,28.0,172.0,62.0
8520,4685,Katrin Apel,F,28.0,172.0,62.0
8521,4685,Katrin Apel,F,28.0,172.0,62.0
8522,4685,Katrin Apel,F,32.0,172.0,62.0
8523,4685,Katrin Apel,F,32.0,172.0,62.0
8524,4685,Katrin Apel,F,32.0,172.0,62.0
8525,4686,Knut Tore Apeland,M,23.0,174.0,67.0
8526,4686,Knut Tore Apeland,M,23.0,174.0,67.0
8527,4686,Knut Tore Apeland,M,25.0,174.0,67.0
8528,4686,Knut Tore Apeland,M,25.0,174.0,67.0
8529,4687,Ingrid Kristina Apelgren (-Wallgren),F,25.0,,
8530,4688,"Hermann ""Armand"" Apell",M,23.0,,50.0
8531,4689,Pedro Apellniz Zarrga,M,24.0,182.0,82.0
8532,4690,Klas Filip Cheick Tidjane Apelstav (-Niang),M,20.0,186.0,82.0
8533,4691,Kiradech Aphibarnrat,M,27.0,172.0,104.0
8534,4692,Grace Apiafi,F,29.0,160.0,81.0
8535,4692,Grace Apiafi,F,29.0,160.0,81.0
8536,4693,Bolad Apithy,M,26.0,180.0,78.0
8537,4694,Ymi Geoffrey Apithy,M,27.0,192.0,96.0
8538,4695,Normunds Aploci,M,22.0,177.0,
8539,4696,"Richard Jason ""Rick"" Apodaca",M,24.0,195.0,90.0
8540,4697,Claudio Apollonio,M,26.0,,
8541,4698,Tiago Andr Barata Feio Peixoto Apolnia,M,22.0,185.0,76.0
8542,4698,Tiago Andr Barata Feio Peixoto Apolnia,M,25.0,185.0,76.0
8543,4698,Tiago Andr Barata Feio Peixoto Apolnia,M,30.0,185.0,76.0
8544,4698,Tiago Andr Barata Feio Peixoto Apolnia,M,30.0,185.0,76.0
8545,4699,Alexandru Aposteanu,M,26.0,189.0,83.0
8546,4700,Angelica Aposteanu (Chertic-),F,25.0,175.0,67.0
8547,4701,Chira Irina Apostol (-Stoian),F,24.0,180.0,78.0
8548,4702,Constantin Apostol,M,32.0,,
8549,4702,Constantin Apostol,M,32.0,,
8550,4703,Ioan Apostol,M,21.0,191.0,91.0
8551,4703,Ioan Apostol,M,25.0,191.0,91.0
8552,4703,Ioan Apostol,M,25.0,191.0,91.0
8553,4703,Ioan Apostol,M,33.0,191.0,91.0
8554,4703,Ioan Apostol,M,33.0,191.0,91.0
8555,4703,Ioan Apostol,M,35.0,191.0,91.0
8556,4704,Mihai Apostol,M,25.0,185.0,85.0
8557,4704,Mihai Apostol,M,29.0,185.0,85.0
8558,4704,Mihai Apostol,M,29.0,185.0,85.0
8559,4705,Paul Dimitri Apostol,M,26.0,174.0,75.0
8560,4705,Paul Dimitri Apostol,M,26.0,174.0,75.0
8561,4705,Paul Dimitri Apostol,M,30.0,174.0,75.0
8562,4705,Paul Dimitri Apostol,M,30.0,174.0,75.0
8563,4706,Maria Apostolidi,F,15.0,150.0,39.0
8564,4706,Maria Apostolidi,F,15.0,150.0,39.0
8565,4706,Maria Apostolidi,F,15.0,150.0,39.0
8566,4706,Maria Apostolidi,F,15.0,150.0,39.0
8567,4706,Maria Apostolidi,F,15.0,150.0,39.0
8568,4707,Georgios Apostolopoulos,M,,,
8569,4708,Boris Georgiev Apostolov,M,27.0,,
8570,4709,Ivan Apostolov,M,26.0,176.0,72.0
8571,4709,Ivan Apostolov,M,26.0,176.0,72.0
8572,4710,Stoyan Ivanov Apostolov,M,22.0,170.0,69.0
8573,4710,Stoyan Ivanov Apostolov,M,26.0,170.0,69.0
8574,4711,Viktor Apostolov,M,25.0,184.0,115.0
8575,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8576,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8577,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8578,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8579,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8580,4712,Elbieta Rozalia Apostolska (-Kamiska),F,20.0,159.0,56.0
8581,4713,Marcelo Apovian,M,19.0,,
8582,4713,Marcelo Apovian,M,19.0,,
8583,4713,Marcelo Apovian,M,19.0,,
8584,4713,Marcelo Apovian,M,25.0,,
8585,4714,Macauley Appah,M,23.0,185.0,90.0
8586,4715,Jacqueline Appart,F,28.0,170.0,59.0
8587,4716,"Abraham Leonardus ""Bram"" Appel",M,26.0,,
8588,4717,"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,26.0,154.0,49.0
8589,4717,"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,30.0,154.0,49.0
8590,4718,Mrcio Appel,M,37.0,172.0,73.0
8591,4718,Mrcio Appel,M,37.0,172.0,73.0
8592,4719,Sidney Appelboom,M,21.0,184.0,72.0
8593,4719,Sidney Appelboom,M,21.0,184.0,72.0
8594,4719,Sidney Appelboom,M,21.0,184.0,72.0
8595,4720,Tessa Appeldoorn,F,23.0,177.0,71.0
8596,4720,Tessa Appeldoorn,F,27.0,177.0,71.0
8597,4721,Kent Mikael Appelgren,M,26.0,178.0,65.0
8598,4721,Kent Mikael Appelgren,M,30.0,178.0,65.0
8599,4721,Kent Mikael Appelgren,M,30.0,178.0,65.0
8600,4722,Mikael Appelgren,M,26.0,191.0,103.0
8601,4723,Sabine Appelmans (-Haubourdin),F,20.0,169.0,60.0
8602,4723,Sabine Appelmans (-Haubourdin),F,24.0,169.0,60.0
8603,4723,Sabine Appelmans (-Haubourdin),F,24.0,169.0,60.0
8604,4723,Sabine Appelmans (-Haubourdin),F,28.0,169.0,60.0
8605,4724,Emilia Elisabeth Appelqvist,F,26.0,168.0,65.0
8606,4725,Ernst Oscar Ernfrid Appelqvist (-Applequist),M,23.0,,
8607,4726,Torvald Appelroth,M,25.0,,
8608,4726,Torvald Appelroth,M,25.0,,
8609,4727,Nicolas Appels,M,,,
8610,4728,Ingo Appelt,M,26.0,182.0,86.0
8611,4728,Ingo Appelt,M,26.0,182.0,86.0
8612,4728,Ingo Appelt,M,30.0,182.0,86.0
8613,4728,Ingo Appelt,M,30.0,182.0,86.0
8614,4729,Margit Appelt,F,29.0,169.0,57.0
8615,4729,Margit Appelt,F,29.0,169.0,57.0
8616,4730,Hildegard Appeltauer,F,20.0,,
8617,4731,Hans J. Appenzeller,M,37.0,,
8618,4732,Martha Appiah,F,18.0,162.0,55.0
8619,4732,Martha Appiah,F,22.0,162.0,55.0
8620,4733,Stephen Leroy Appiah,M,23.0,178.0,77.0
8621,4734,"Frederick ""Fred"" Appleby",M,29.0,164.0,51.0
8622,4735,"Elizabeth ""Liz"" Appleby (-Levin)",F,17.0,,
8623,4735,"Elizabeth ""Liz"" Appleby (-Levin)",F,17.0,,
8624,4735,"Elizabeth ""Liz"" Appleby (-Levin)",F,17.0,,
8625,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0
8626,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0
8627,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0
8628,4737,Lloyd Otto Appleton,M,22.0,,
8629,4738,Reuben Recaldo Appleton,M,24.0,173.0,67.0
8630,4739,Gertrude Appleyard (Tuppen-),F,43.0,,
8631,4740,Ernest Ian Appleyard,M,24.0,,
8632,4740,Ernest Ian Appleyard,M,24.0,,
8633,4741,Georges Appruzze,M,,,
8634,4742,Gillian Mary Apps,F,22.0,180.0,80.0
8635,4742,Gillian Mary Apps,F,26.0,180.0,80.0
8636,4742,Gillian Mary Apps,F,30.0,180.0,80.0
8637,4743,"Charles Joseph Sylvanus ""Syl"" Apps",M,21.0,,
8638,4744,Pablo Alejandro Aprahamian Bakerdjian,M,30.0,180.0,97.0
8639,4745,Lusapho Lesly April,M,30.0,172.0,50.0
8640,4745,Lusapho Lesly April,M,34.0,172.0,50.0
8641,4746,Jzsef Apr,M,31.0,,
8642,4747,Alice Aprot Nawowuna,F,22.0,152.0,54.0
8643,4748,Andrejs Apstis,M,24.0,,
8644,4748,Andrejs Apstis,M,24.0,,
8645,4748,Andrejs Apstis,M,36.0,,
8646,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8647,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8648,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8649,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8650,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8651,4749,Ruth Evelyn Apt Leheimer,F,15.0,152.0,50.0
8652,4750,Vladimer Aptsiauri,M,26.0,170.0,72.0
8653,4751,Salaheddine Aqqal,M,20.0,168.0,69.0
8654,4752,Lino Aquea Guerrero,M,21.0,,
8655,4753,Mario Aquilina,M,24.0,179.0,80.0
8656,4753,Mario Aquilina,M,28.0,179.0,80.0
8657,4754,Nicolas Aquilino,M,19.0,170.0,71.0
8658,4755,Enrique Aquino Busquets,M,30.0,165.0,51.0
8659,4755,Enrique Aquino Busquets,M,30.0,165.0,51.0
8660,4756,Fabio Aquino,M,24.0,,
8661,4757,Javier Ignacio Aquino Carmona,M,22.0,165.0,62.0
8662,4758,Mariano Aquino,M,19.0,173.0,78.0
8663,4759,scar Alfred Aquino Sandoval,M,22.0,166.0,61.0
8664,4759,scar Alfred Aquino Sandoval,M,22.0,166.0,61.0
8665,4760,Virgilio Ara Perdomo,M,20.0,,
8666,4761,Ahmed Arab,M,27.0,172.0,72.0
8667,4762,Mostafa Arab,M,23.0,178.0,72.0
8668,4763,Reyhan Arabacolu,M,21.0,170.0,77.0
8669,4764,Dakula Arabani,M,,,
8670,4764,Dakula Arabani,M,,,
